# PetIllustNameTable (n=126) from petinfo.lub
JT_RHINO	pet_rhino.bmp
JT_ROCKER	펫_로커.bmp
JT_ROWEEN	pet_roween.bmp
JT_SAVAGE	pet_savage.bmp
JT_SAVAGE_BABE	펫_세비지베베.bmp
JT_SCATLETON	pet_scatleton.bmp
JT_SHINOBI	펫_SHINOBI.bmp
JT_SKEGGIOLD	Pet_SKEGGIOLD.bmp
JT_SKELION	pet_SKELION.bmp
JT_SMOKIE	펫_스모키.bmp
JT_SOHEE	펫_소희.bmp
JT_SPORE	펫_스포아.bmp
JT_STEEL_CHONCHON	펫_스틸촌촌.bmp
JT_STONE_SHOOTER	펫_STONE_SHOOTER.bmp
JT_SUCCUBUS	펫_SUCCUBUS.bmp
JT_TEDDY_BEAR	pet_teddy_bear.bmp
JT_TIKBALANG	펫_틱버렁.bmp
JT_TIMEHOLDER3	Pet_TIMEHOLDER2.bmp
JT_VR_CHAO	pet_VR_CHAO.bmp
JT_WANDERING_DUCK	pet_duckling.bmp
JT_WANDER_MAN	펫_배회하는자.bmp
JT_WANDER_MAN_H	Wander_Man_H.bmp
JT_WHISPER	펫_WHISPER.BMP
JT_WICKED_NYMPH	펫_WICKED_NYMPH.bmp
JT_WILD_ROSE3	pet_wild_rose2.bmp
JT_WILOW	pet_wilow.bmp
JT_XMAS_LUNATIC	펫_크리스마스_눈토끼.bmp
JT_XM_TEDDY_BEAR	pet_xm_teddy_bear.bmp
JT_YOYO	펫_요요.bmp
JT_ZHERLTHSH	펫_ZHERLTHSH.bmp
