# StateIconList (n=416) from stateiconinfo.lub
EFST_B_TRAP	{descript=[[바인드 트랩,[250,100,100]],[%s,[255,176,98]],[이동 속도 감소]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_CARTBOOST	{descript=[[카트 부스트 (Cart Boost),[155,202,155]],[%s,[255,176,98]],[카트 이용 시의 이동속도 증가]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_CASH_DEATHPENALTY	{descript=[[%s,[255,176,98]],[사망 시 경험치 소실 없음]];haveTimeLimit=1;posTimeLimitStr=1}
EFST_CASH_PLUSEXP	{descript=[[%s,[255,176,98]],[획득 경험치 증가]];haveTimeLimit=1;posTimeLimitStr=1}
EFST_CASH_PLUSONLYJOBEXP	{descript=[[%s,[255,176,98]],[몬스터 사냥 시 JOB 경험치 추가 획득]];haveTimeLimit=1;posTimeLimitStr=1}
EFST_CASH_RECEIVEITEM	{descript=[[%s,[255,176,98]],[몬스터 사냥 시],[기본 아이템의 드롭률 2배 증가]];haveTimeLimit=1;posTimeLimitStr=1}
EFST_CHASEWALK2	{descript=[[%s,[255,176,98]],[STR 증가]];haveTimeLimit=1;posTimeLimitStr=1}
EFST_CHILL	{descript=[[냉기,[250,100,100]],[화상 효과에 걸리지 않는다],[%s,[255,176,98]]];haveTimeLimit=1;posTimeLimitStr=3}
EFST_CHUSEOK_FRIDAY	{descript=[[추석,[155,202,155]],[%s,[255,176,98]],[수속성 몬스터 추가 데미지.],[풍속성 내성 증가.]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_CHUSEOK_MONDAY	{descript=[[추석,[155,202,155]],[%s,[255,176,98]],[암속성 몬스터 추가 데미지.],[성속성 내성 증가.]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_CHUSEOK_THURSDAY	{descript=[[추석,[155,202,155]],[%s,[255,176,98]],[풍속성 몬스터 추가 데미지.],[지속성 내성 증가.]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_CHUSEOK_TUESDAY	{descript=[[추석,[155,202,155]],[%s,[255,176,98]],[지속성 몬스터 추가 데미지.],[화속성 내성 증가.]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_CHUSEOK_WEDNESDAY	{descript=[[추석,[155,202,155]],[%s,[255,176,98]],[화속성 몬스터 추가 데미지.],[수속성 내성 증가.]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_CHUSEOK_WEEKEND	{descript=[[추석,[155,202,155]],[%s,[255,176,98]],[무속성 몬스터 추가 데미지.],[무속성 내성 증가.]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_CLOAKING	{descript=[[클로킹(Cloaking),[155,202,155]],[%s,[255,176,98]],[다른 사람에게 보이지 않는 상태]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_CLOAKINGEXCEED	{descript=[[클로킹 익시드 (CLOAKING EXCEED / 향상된 클로킹),[155,202,155]],[곤충형, 악마형에게도 보이지 않음],[일정 횟수 데미지까지 풀리지 않음],[이동속도 증가]]}
EFST_COCKTAIL_WARG_BLOOD	{descript=[[칵테일 워그 블러드,[155,202,155]],[%s,[255,176,98]],[INT 증가]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_COLD	{descript=[[냉동 상태,[250,100,100]],[%s,[255,176,98]],[이동, 공격, 스킬, 아이템 사용 불가],[지속적인 HP, SP 감소],[둔기, 도끼, 양손 도끼에 의한 피해 증가],[풍속성 마법에 의한 피해 증가],[단검, 검, 양손검, 화살에 의한 피해 감소]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_CONCENTRATION	{descript=[[집중력 향상(Attention concentrate),[155,202,155]],[%s,[255,176,98]],[DEX, AGI 증가],[사용 순간 가까이 숨은 적 발견]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_COUNTER_ON	{descript=[[카운터 준비,[155,202,155]],[적에게 공격 명중 시],[확률에 따라 카운터차기 준비 자세]]}
EFST_CRITICALPERCENT	{descript=[[연마제,[155,202,155]],[%s,[255,176,98]],[크리티컬 확률 증가]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_CRITICALWOUND	{descript=[[치명적인 상처,[250,100,100]],[%s,[255,176,98]],[받게 되는 회복계 스킬의 효과 감소]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_CROSSBOWCLAN	{descript=[[크로스보우 클랜,[155,202,155]],[DEX + 1, AGI + 1],[MHP + 30, MSP + 10]]}
EFST_CRUCIS	{descript=[[시그넘 크루시스(Signum Crucis),[155,202,155]],[%s,[255,176,98]],[언데드, 암계열 몬스터의 방어력 감소]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_CR_SHRINK	{descript=[[슈링크(Shrink),[155,202,155]],[%s,[255,176,98]],[오토가드 스킬로 방어 시],[확률에 따라 상대방을 밀어냄]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_CUP_OF_BOZA	{descript=[[보자의 컵,[155,202,155]],[vit 증가],[화속성에 대한 내성 증가],[%s,[255,176,98]]];haveTimeLimit=1;posTimeLimitStr=4}
EFST_C_MARKER	{descript=[[크림즌 마커,[250,100,100]],[%s,[255,176,98]],[FLEE 감소]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_DANCE_WITH_WUG	{descript=[[워그와 함께 춤을,[155,202,155]],[%s,[255,176,98]],[공격속도 증가],[고정 캐스팅 시간 감소]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_DARKCROW	{descript=[[검은 손톱,[250,100,100]],[근접 물리피해 증폭],[%s,[255,176,98]]];haveTimeLimit=1;posTimeLimitStr=3}
EFST_DEADLYINFECT	{descript=[[데들리 인펙트,[155,202,155]],[%s,[255,176,98]],[자신이 공격하거나],[자신을 공격하는 적에게],[모든 상태이상을 전염]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_DEATHHURT	{descript=[[데스 허트 (상처오염 독),[250,100,100]],[%s,[255,176,98]],[회복 스킬을 받을 때 효과 저하]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_DEC_AGI	{descript=[[민첩성 감소(Decrease agility),[250,100,100]],[%s,[255,176,98]],[이동속도 감소],[공격속도 감소]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_DEEP_SLEEP	{descript=[[깊은 잠 상태,[155,202,155]],[%s,[255,176,98]],[통상 데미지의 1.5배 피해],[2초당 일정량의 HP/SP 회복]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_DEFENDER	{descript=[[디펜더 (Defender),[155,202,155]],[%s,[255,176,98]],[원거리 물리공격에 대한 데미지 감소],[이동속도, 공격속도 감소]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_DODGE_ON	{descript=[[낙법,[155,202,155]],[날라차기 준비 자세],[적의 원거리, 마법 공격을 받을 시],[확률에 따라 공격 회피],[스퍼트 상태 시],[근거리 공격에도 발동]]}
EFST_DOUBLECASTING	{descript=[[더블캐스팅 (Double Casting),[155,202,155]],[%s,[255,176,98]],[볼트류 스킬 사용 시],[확률에 따라 볼트류 스킬 한번 더 시전]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_DOWNKICK_ON	{descript=[[찍기 준비,[155,202,155]],[적에게 공격 명중 시],[확률에 따라 찍기 준비 자세]]}
EFST_DROCERA_HERB_STEAMED	{descript=[[드로세라 허브 찜,[155,202,155]],[%s,[255,176,98]],[AGI 증가]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_EARTHSCROLL	{descript=[[즐거운 휴식,[155,202,155]],[%s,[255,176,98]],[어스 스파이크 주문서 사용 시],[일정량의 SP 소모],[낮은 확률로 주문서 소비]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_ECHOSONG	{descript=[[메아리의 노래,[155,202,155]],[%s,[255,176,98]],[방어력 상승]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_EDP	{descript=[[치명적인 독 부여 (Enchant Deadly Poison),[155,202,155]],[%s,[255,176,98]],[이 무기에 맞으면 확률에 따라 강한 독 걸림],[보스형 몬스터에게는 증가데미지 무효,[255,255,0]]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_ENCHANTBLADE	{descript=[[엔첸트 블레이드 (Enchant Blade),[155,202,155]],[%s,[255,176,98]],[근접 물리 공격에 마법 공격력 추가]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_ENCHANTPOISON	{descript=[[인챈트 포이즌(Enchant Poison),[155,202,155]],[%s,[255,176,98]],[무기에 독속성 부여]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_ENDURE	{descript=[[인듀어(Endure),[155,202,155]],[%s,[255,176,98]],[공격당해도 이동이나 공격 가능],[일정 횟수 이상 공격 당할 경우 상태 해제]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_ENERGYCOAT	{descript=[[에너지 코트 (Energy Coat),[155,202,155]],[%s,[255,176,98]],[현재 SP 양에 비례하여],[적으로부터의 피해 감소]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_ENERVATION	{descript=[[마스커레이드 : 이너베이션 (가면 : 탈력),[250,100,100]],[%s,[255,176,98]],[공격력 감소],[피해 순간 기 구체 소실]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_EXTREMITYFIST	{descript=[[아수라 패황권,[250,100,100]],[%s,[255,176,98]],[SP 회복 불가 상태]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_E_CHAIN	{descript=[[이터널 체인,[155,202,155]],[%s,[255,176,98]],[일정 확률로 체인액션 발동]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_FALCON	{descript=[[팔콘리 마스터리(Falconry Mastery),[190,190,250]],[팔콘 대여 중]]}
EFST_FEARBREEZE	{descript=[[피어 브리즈 (FEAR BREEZE / 산들바람의 공포),[155,202,155]],[%s,[255,176,98]],[활 공격 시 확률에 따라],[추가 공격 발동]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_FENRIR_CARD	{descript=[[펜릴의 힘,[155,202,155]],[MATK 증가],[고정 캐스팅 감소],[%s,[255,176,98]]];haveTimeLimit=1;posTimeLimitStr=4}
EFST_FIGHTINGSPIRIT	{descript=[[에이시르 룬 스톤 ; 파이팅 스피릿 (Fighting Spirit),[155,202,155]],[%s,[255,176,98]],[ATK 상승],[시전자는 공격속도 증가]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_FLOWER_LEAF	{descript=[[풍성한 꽃가지,[155,202,155]],[%s,[255,176,98]],[Flee 증가],[완전회피 증가]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_FOOD_AGI	{descript=[[%s,[255,176,98]],[AGI 증가]];haveTimeLimit=1;posTimeLimitStr=1}
EFST_FOOD_AGI_CASH	{descript=[[%s,[255,176,98]],[AGI 증가]];haveTimeLimit=1;posTimeLimitStr=1}
EFST_FOOD_BASICAVOIDANCE	{descript=[[%s,[255,176,98]],[회피율 향상]];haveTimeLimit=1;posTimeLimitStr=1}
EFST_FOOD_BASICHIT	{descript=[[%s,[255,176,98]],[명중률 향상]];haveTimeLimit=1;posTimeLimitStr=1}
EFST_FOOD_CRITICALSUCCESSVALUE	{descript=[[%s,[255,176,98]],[크리티컬 확률 향상]];haveTimeLimit=1;posTimeLimitStr=1}
EFST_FOOD_DEX	{descript=[[%s,[255,176,98]],[DEX 증가]];haveTimeLimit=1;posTimeLimitStr=1}
EFST_FOOD_DEX_CASH	{descript=[[%s,[255,176,98]],[DEX 증가]];haveTimeLimit=1;posTimeLimitStr=1}
EFST_FOOD_INT	{descript=[[%s,[255,176,98]],[INT 증가]];haveTimeLimit=1;posTimeLimitStr=1}
EFST_FOOD_INT_CASH	{descript=[[%s,[255,176,98]],[INT 증가]];haveTimeLimit=1;posTimeLimitStr=1}
EFST_FOOD_LUK	{descript=[[%s,[255,176,98]],[LUK 증가]];haveTimeLimit=1;posTimeLimitStr=1}
EFST_FOOD_LUK_CASH	{descript=[[%s,[255,176,98]],[LUK 증가]];haveTimeLimit=1;posTimeLimitStr=1}
EFST_FOOD_STR	{descript=[[%s,[255,176,98]],[STR 증가]];haveTimeLimit=1;posTimeLimitStr=1}
EFST_FOOD_STR_CASH	{descript=[[%s,[255,176,98]],[STR 증가]];haveTimeLimit=1;posTimeLimitStr=1}
EFST_FOOD_VIT	{descript=[[%s,[255,176,98]],[VIT 증가]];haveTimeLimit=1;posTimeLimitStr=1}
EFST_FOOD_VIT_CASH	{descript=[[%s,[255,176,98]],[VIT 증가]];haveTimeLimit=1;posTimeLimitStr=1}
EFST_FORCEOFVANGUARD	{descript=[[포스 오브 뱅가드,[155,202,155]],[%s,[255,176,98]],[MHP, 방어력 상승],[데미지를 입을 때마다 분노 카운터 누적],[활성화 중 지속적으로 SP 소모]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_FRIGG_SONG	{descript=[[풍요의 노래,[155,202,155]],[MHP 증가],[1초당 일정량의 HP 회복],[%s,[255,176,98]]];haveTimeLimit=1;posTimeLimitStr=4}
EFST_FROSTMISTY	{descript=[[빙결 상태,[250,100,100]],[%s,[255,176,98]],[방어력, 이동속도, 공격속도 감소],[고정 캐스팅 시간 증가]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_FULL_THROTTLE	{descript=[[풀 스로틀,[155,202,155]],[이동속도 증가],[All State 증가],[%s,[255,176,98]]];haveTimeLimit=1;posTimeLimitStr=4}
EFST_GEFFEN_MAGIC1	{descript=[[인간형 몬스터에게 주는],[물리데미지 추가],[%s,[255,176,98]]];haveTimeLimit=1;posTimeLimitStr=3}
EFST_GEFFEN_MAGIC2	{descript=[[인간형 몬스터에게 주는],[마법데미지 추가],[%s,[255,176,98]]];haveTimeLimit=1;posTimeLimitStr=3}
EFST_GEFFEN_MAGIC3	{descript=[[인간형 몬스터에게서],[받는 데미지 감소],[%s,[255,176,98]]];haveTimeLimit=1;posTimeLimitStr=3}
EFST_GENSOU	{descript=[[흐린 달빛의 환상,[155,202,155]],[%s,[255,176,98]],[HP와 SP가 랜덤으로 증가 또는 감소],[마법 공격을 받을 시,],[데미지의 절반을 다른 대상이 받음]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_GENTLETOUCH_CHANGE	{descript=[[점혈 - 반(點穴-反),[155,202,155]],[%s,[255,176,98]],[체력, 마법 방어력 하락],[공격력, 공격속도 증가]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_GENTLETOUCH_ENERGYGAIN	{descript=[[점혈 - 구(點穴-球),[155,202,155]],[%s,[255,176,98]],[근접 물리 공격을 하거나 데미지를 입을 시],[기 구체 하나 생성]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_GENTLETOUCH_REVITALIZE	{descript=[[점혈 - 활(點穴-活),[155,202,155]],[%s,[255,176,98]],[VIT, MHP 상승],[물리 방어력 상승],[HP 자연 회복속도 증가],[이동, 공격 중에도 HP 회복]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_GIANTGROWTH	{descript=[[튜리서드 룬 스톤 ; 자이언트 그로스 (Giant Growth),[155,202,155]],[%s,[255,176,98]],[STR 증가],[근접 물리 공격 시],[확률에 따라 큰 데미지],[확률에 따라 자신의 무기 파괴]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_GLASTHEIM_ATK	{descript=[[강력한 힘이 내 몸에서],[일렁이는 것을 느낄 수 있습니다.],[%s,[255,176,98]]];haveTimeLimit=1;posTimeLimitStr=3}
EFST_GLASTHEIM_DEF	{descript=[[만들어 준 마법방패로],[보호받고 있습니다.],[%s,[255,176,98]]];haveTimeLimit=1;posTimeLimitStr=3}
EFST_GLASTHEIM_HEAL	{descript=[[성스러운 마법이],[치유의 힘을],[극대화 해 줍니다.],[%s,[255,176,98]]];haveTimeLimit=1;posTimeLimitStr=4}
EFST_GLASTHEIM_HIDDEN	{descript=[[대마법 방어 에너지가],[수없이 겹쳐있습니다.],[%s,[255,176,98]]];haveTimeLimit=1;posTimeLimitStr=3}
EFST_GLASTHEIM_HPSP	{descript=[[MHP와 MSP가],[급격히 상승합니다.],[%s,[255,176,98]]];haveTimeLimit=1;posTimeLimitStr=3}
EFST_GLASTHEIM_ITEMDEF	{descript=[[모든 방어력이],[급격히 상승합니다.],[%s,[255,176,98]]];haveTimeLimit=1;posTimeLimitStr=3}
EFST_GLASTHEIM_STATE	{descript=[[모든 능력치가],[급격히 상승합니다.],[%s,[255,176,98]]];haveTimeLimit=1;posTimeLimitStr=3}
EFST_GLASTHEIM_TRANS	{descript=[[산 자와 죽은 자의 경계에 있습니다!,[250,100,100]],[정신력이 50% 감소합니다.],[%s,[255,176,98]]];haveTimeLimit=1;posTimeLimitStr=3}
EFST_GLOOMYDAY	{descript=[[수줍은 하루의 우울,[155,202,155]],[%s,[255,176,98]],[특정 스킬의 데미지 상승],[회피율과 공격속도 감소]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_GLORIA	{descript=[[글로리아(Gloria),[155,202,155]],[%s,[255,176,98]],[LUK 증가]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_GM_BATTLE	{descript=[[전투약,[155,202,155]],[%s,[255,176,98]],[ATK, MATK 증가],[MHP, MSP 감소]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_GM_BATTLE2	{descript=[[고급전투약,[155,202,155]],[%s,[255,176,98]],[ATK, MATK 증가],[MHP, MSP 감소]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_GN_CARTBOOST	{descript=[[카트 부스트,[155,202,155]],[%s,[255,176,98]],[카트 장착 시의 속도 증가]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_GOLDENMACECLAN	{descript=[[골든메이스 클랜,[155,202,155]],[LUK + 1, INT + 1],[MHP + 30, MSP + 10]]}
EFST_GRANITIC_ARMOR	{descript=[[그래니틱 아머,[155,202,155]],[%s,[255,176,98]],[디이터와 주인이 받는 데미지 감소],[지속시간 종료 시 HP 소모]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_GRIFFON	{descript=[[그리폰 탑승 중,[190,190,250]]]}
EFST_GROOMY	{descript=[[마스커레이드 : 그루미 (가면 : 우울),[250,100,100]],[%s,[255,176,98]],[공격 속도, 명중률 감소],[피해 순간 퍼밀리어 해제],[퍼밀리어 사용 불가]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_GROUNDMAGIC	{descript=[[%s,[255,176,98]],[지면 스킬의 효과 적용]];haveTimeLimit=1;posTimeLimitStr=1}
EFST_GS_ACCURACY	{descript=[[인크리징 어큐러시(Increasing Accuracy),[155,202,155]],[%s,[255,176,98]],[명중률 증가],[DEX 증가],[AGI 증가]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_GS_ADJUSTMENT	{descript=[[애드저스트먼트(Adjustment),[155,202,155]],[%s,[255,176,98]],[명중률 감소],[회피율 증가],[원거리 물리 공격으로 받는 데미지 감소]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_GS_GATLINGFEVER	{descript=[[개틀링 피버(Gatling Fever),[155,202,155]],[%s,[255,176,98]],[공격속도, 데미지 향상],[회피율, 이동속도 감소]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_GS_MADNESSCANCEL	{descript=[[매드니스 캔슬러(Madness Canceler),[155,202,155]],[%s,[255,176,98]],[ATK 증가],[공격속도 증가],[이동 불가]];haveTimeLimit=1;posTimeLimitStr=2}
EFST_GVG_BLIND	{descript=[[요정의눈물(암흑),[155,202,155]],[암흑 면역],[%s,[255,176,98]]];haveTimeLimit=1;posTimeLimitStr=3}
EFST_GVG_CURSE	{descript=[[요정의눈물(저주),[155,202,155]],[저주 면역],[%s,[255,176,98]]];haveTimeLimit=1;posTimeLimitStr=3}
EFST_GVG_FREEZ	{descript=[[요정의눈물(동빙),[155,202,155]],[동빙 면역],[%s,[255,176,98]]];haveTimeLimit=1;posTimeLimitStr=3}
