# SKILL_INFO_LIST (n=1554) from skillinfolist.lub
ABC_MAGIC_SWORD_M	{1=ABC_MAGIC_SWORD_M;AttackRange=[1,1,1,1,1,1,1,1,1,1];MaxLv=10;SkillName=Magic Sword Mastery;SpAmount=[0,0,0,0,0,0,0,0,0,0];_NeedSkillList=[[SC_REPRODUCE,5],[SC_AUTOSHADOWSPELL,5]];bSeperateLv=false}
ABC_STRIP_SHADOW	{1=ABC_STRIP_SHADOW;AttackRange=[3,3,3,3,3];MaxLv=5;SkillName=Divest Shadow;SpAmount=[29,33,37,41,45];_NeedSkillList=[[SC_STRIPACCESSARY,1],[ABC_DAGGER_AND_BOW_M,7]];bSeperateLv=true}
ABC_UNLUCKY_RUSH	{1=ABC_UNLUCKY_RUSH;AttackRange=[9,9,9,9,9];MaxLv=5;SkillName=Misfortune Rush;SpAmount=[30,35,40,45,50];_NeedSkillList=[[ABC_ABYSS_DAGGER,3],[ABC_DAGGER_AND_BOW_M,4]];bSeperateLv=true}
ABR_BATTLE_BUSTER	{1=ABR_BATTLE_BUSTER;AttackRange=[1];MaxLv=1;SkillName=Battle Buster;SpAmount=[0];bSeperateLv=true}
ABR_DUAL_CANNON_FIRE	{1=ABR_DUAL_CANNON_FIRE;AttackRange=[1];MaxLv=1;SkillName=Dual Cannon Fire;SpAmount=[0];bSeperateLv=true}
ABR_INFINITY_BUSTER	{1=ABR_INFINITY_BUSTER;AttackRange=[1];MaxLv=1;SkillName=Infinity Buster;SpAmount=[0];bSeperateLv=true}
ABR_NET_REPAIR	{1=ABR_NET_REPAIR;AttackRange=[1];MaxLv=1;SkillName=Net Repair;SpAmount=[0];bSeperateLv=true}
ABR_NET_SUPPORT	{1=ABR_NET_SUPPORT;AttackRange=[1];MaxLv=1;SkillName=Net Support;SpAmount=[0];bSeperateLv=true}
AB_ADORAMUS	{1=AB_ADORAMUS;AttackRange=[11,11,11,11,11,11,11,11,11,11];MaxLv=10;SkillName=Adoramus;SpAmount=[32,40,48,56,64,72,80,88,96,104];_NeedSkillList=[[AB_JUDEX,5],[AB_ANCILLA,1],[PR_MAGNUS,1]];bSeperateLv=true}
AB_ANCILLA	{1=AB_ANCILLA;AttackRange=[1];MaxLv=1;SkillName=Ancilla;SpAmount=[10];_NeedSkillList=[[AB_CLEMENTIA,3]];bSeperateLv=false}
AB_CANTO	{1=AB_CANTO;AttackRange=[1,1,1];MaxLv=3;SkillName=Cantocandidus;SpAmount=[200,220,240];_NeedSkillList=[[AL_INCAGI,1]];bSeperateLv=true}
AB_CHEAL	{1=AB_CHEAL;AttackRange=[1,1,1];MaxLv=3;SkillName=Coluseo Heal;SpAmount=[200,220,240];_NeedSkillList=[[AL_HEAL,1]];bSeperateLv=true}
AB_CLEARANCE	{1=AB_CLEARANCE;AttackRange=[11,11,11,11,11];MaxLv=5;SkillName=Clearance;SpAmount=[54,60,66,72,78];_NeedSkillList=[[AB_LAUDARAMUS,2]];bSeperateLv=true}
AB_CLEMENTIA	{1=AB_CLEMENTIA;AttackRange=[1,1,1];MaxLv=3;SkillName=Clementia;SpAmount=[280,320,360];_NeedSkillList=[[AL_BLESSING,1]];bSeperateLv=true}
AB_CONVENIO	{1=AB_CONVENIO;AttackRange=[1];MaxLv=1;SkillName=Convenio;SpAmount=[70];_NeedSkillList=[[AB_ANCILLA,1],[AB_ORATIO,5]];bSeperateLv=false}
AB_DUPLELIGHT	{1=AB_DUPLELIGHT;AttackRange=[11,11,11,11,11,11,11,11,11,11];MaxLv=10;SkillName=Duple Light;SpAmount=[55,60,65,70,75,80,85,90,95,100];_NeedSkillList=[[PR_ASPERSIO,1]];bSeperateLv=true}
AB_DUPLELIGHT	{1=AB_DUPLELIGHT;AttackRange=[11,11,11,11,11,11,11,11,11,11];MaxLv=10;SkillName=Duplelight;SpAmount=[55,60,65,70,75,80,85,90,95,100];_NeedSkillList=[[PR_ASPERSIO,1]];bSeperateLv=true}
AB_DUPLELIGHT_MAGIC	{1=AB_DUPLELIGHT_MAGIC;AttackRange=[11,11,11,11,11,11,11,11,11,11];MaxLv=10;SkillName=Duple Magic;SpAmount=[0,0,0,0,0,0,0,0,0,0];bSeperateLv=false}
AB_DUPLELIGHT_MELEE	{1=AB_DUPLELIGHT_MELEE;AttackRange=[11,11,11,11,11,11,11,11,11,11];MaxLv=10;SkillName=Duple Strike;SpAmount=[0,0,0,0,0,0,0,0,0,0];bSeperateLv=false}
AB_EPICLESIS	{1=AB_EPICLESIS;AttackRange=[11,11,11,11,11];MaxLv=5;SkillName=Epiclesis;SpAmount=[300,300,300,300,300];_NeedSkillList=[[AB_ANCILLA,1],[AB_HIGHNESSHEAL,1]];bSeperateLv=true}
AB_EUCHARISTICA	{1=AB_EUCHARISTICA;AttackRange=[1,1,1,1,1,1,1,1,1,1];MaxLv=10;SkillName=Eucharistica;SpAmount=[0,0,0,0,0,0,0,0,0,0];_NeedSkillList=[[AB_EXPIATIO,1],[AB_EPICLESIS,1]];bSeperateLv=false}
AB_EXPIATIO	{1=AB_EXPIATIO;AttackRange=[11,11,11,11,11];MaxLv=5;SkillName=Expiatio;SpAmount=[35,40,45,50,55];_NeedSkillList=[[AB_DUPLELIGHT,5],[AB_ORATIO,5]];bSeperateLv=true}
AB_HIGHNESSHEAL	{1=AB_HIGHNESSHEAL;AttackRange=[11,11,11,11,11];MaxLv=5;SkillName=High Heal;SpAmount=[70,100,130,160,190];_NeedSkillList=[[AB_RENOVATIO,1]];bSeperateLv=true}
AB_JUDEX	{1=AB_JUDEX;AttackRange=[11,11,11,11,11,11,11,11,11,11];MaxLv=10;SkillName=Judex;SpAmount=[20,23,26,29,32,34,36,38,40,42];_NeedSkillList=[[PR_TURNUNDEAD,1]];bSeperateLv=true}
AB_LAUDAAGNUS	{1=AB_LAUDAAGNUS;AttackRange=[11,11,11,11];MaxLv=4;SkillName=Lauda Agnus;SpAmount=[50,60,70,80];_NeedSkillList=[[PR_STRECOVERY,1]];bSeperateLv=true}
AB_LAUDARAMUS	{1=AB_LAUDARAMUS;AttackRange=[11,11,11,11];MaxLv=4;SkillName=Lauda Ramus;SpAmount=[50,60,70,80];_NeedSkillList=[[AB_LAUDAAGNUS,2]];bSeperateLv=true}
AB_OFFERTORIUM	{1=AB_OFFERTORIUM;AttackRange=[1,1,1,1,1];MaxLv=5;SkillName=Offertorium;SpAmount=[30,60,90,120,150];_NeedSkillList=[[AB_HIGHNESSHEAL,2]];bSeperateLv=true}
AB_ORATIO	{1=AB_ORATIO;AttackRange=[11,11,11,11,11,11,11,11,11,11];MaxLv=10;SkillName=Oratio;SpAmount=[35,38,41,44,47,50,53,56,59,62];_NeedSkillList=[[AB_PRAEFATIO,5]];bSeperateLv=false}
AB_PRAEFATIO	{1=AB_PRAEFATIO;AttackRange=[11,11,11,11,11,11,11,11,11,11];MaxLv=10;SkillName=Praefatio;SpAmount=[90,100,110,120,130,140,150,160,170,180];_NeedSkillList=[[PR_KYRIE,1]];bSeperateLv=false}
AB_RENOVATIO	{1=AB_RENOVATIO;AttackRange=[11,11,11,11];MaxLv=4;SkillName=Renovatio;SpAmount=[240,280,320,360];_NeedSkillList=[[AB_CHEAL,3]];bSeperateLv=false}
AB_SECRAMENT	{1=AB_SECRAMENT;AttackRange=[11,11,11,11,11];MaxLv=5;SkillName=Sacrament;SpAmount=[100,120,140,160,180];_NeedSkillList=[[AB_EXPIATIO,1],[AB_EPICLESIS,1]];bSeperateLv=true}
AB_SILENTIUM	{1=AB_SILENTIUM;AttackRange=[4,5,6,7,8];MaxLv=5;SkillName=Silentium;SpAmount=[64,68,72,76,80];_NeedSkillList=[[AB_CLEARANCE,1]];bSeperateLv=true}
AB_VITUPERATUM	{1=AB_VITUPERATUM;AttackRange=[3,3,3,5,5];MaxLv=5;SkillName=Vituperatum;SpAmount=[144,120,106,92,78];_NeedSkillList=[[AB_EXPIATIO,1],[AB_EPICLESIS,1]];bSeperateLv=false}
AC_CHARGEARROW	{1=AC_CHARGEARROW;AttackRange=[9];MaxLv=1;SkillName=Arrow Repel;SpAmount=[15];Type=Quest;bSeperateLv=false}
AC_CONCENTRATION	{1=AC_CONCENTRATION;AttackRange=[1,1,1,1,1,1,1,1,1,1];MaxLv=10;SkillName=Improve Concentration;SpAmount=[25,30,35,40,45,50,55,60,65,70];_NeedSkillList=[[AC_VULTURE,1]];bSeperateLv=true}
AC_DOUBLE	{1=AC_DOUBLE;AttackRange=[9,9,9,9,9,9,9,9,9,9];MaxLv=10;NeedSkillList={JT_ROGUE=[[AC_VULTURE,10]]};SkillName=Double Strafe;SpAmount=[12,12,12,12,12,12,12,12,12,12];bSeperateLv=false}
AC_MAKINGARROW	{1=AC_MAKINGARROW;AttackRange=[1];MaxLv=1;SkillName=Arrow Crafting;SpAmount=[10];Type=Quest;bSeperateLv=false}
AC_OWL	{1=AC_OWL;AttackRange=[1,1,1,1,1,1,1,1,1,1];MaxLv=10;SkillName=Owl's Eye;SpAmount=[0,0,0,0,0,0,0,0,0,0];bSeperateLv=false}
AC_SHOWER	{1=AC_SHOWER;AttackRange=[9,9,9,9,9,9,9,9,9,9];MaxLv=10;SkillName=Arrow Shower;SpAmount=[15,15,15,15,15,15,15,15,15,15];_NeedSkillList=[[AC_DOUBLE,5]];bSeperateLv=false}
AC_VULTURE	{1=AC_VULTURE;AttackRange=[1,1,1,1,1,1,1,1,1,1];MaxLv=10;NeedSkillList={JT_ROGUE=[]};SkillName=Vulture's Eye;SpAmount=[0,0,0,0,0,0,0,0,0,0];_NeedSkillList=[[AC_OWL,3]];bSeperateLv=false}
AG_ALL_BLOOM	{1=AG_ALL_BLOOM;AttackRange=[9,9,9,9,9];MaxLv=5;SkillName=All Bloom;SpAmount=[94,102,110,118,126];_NeedSkillList=[[AG_FLORAL_FLARE_ROAD,3]];bSeperateLv=true}
AG_ASTRAL_STRIKE	{1=AG_ASTRAL_STRIKE;ApAmount=[25,25,25,25,25,25,25,25,25,25];AttackRange=[9,9,9,9,9,9,9,9,9,9];MaxLv=10;SkillName=Astral Strike;SpAmount=[130,130,130,130,130,130,130,130,130,130];_NeedSkillList=[[WL_COMET,5],[AG_MYSTERY_ILLUSION,3],[AG_DEADLY_PROJECTION,3]];bSeperateLv=true}
AG_CLIMAX	{1=AG_CLIMAX;ApAmount=[150,150,150,150,150];AttackRange=[1,1,1,1,1];MaxLv=5;SkillName=Climax;SpAmount=[60,60,60,60,60];_NeedSkillList=[[WL_TETRAVORTEX,5],[AG_TWOHANDSTAFF,3]];bSeperateLv=true}
AG_CRIMSON_ARROW	{1=AG_CRIMSON_ARROW;AttackRange=[9,9,9,9,9];MaxLv=5;SkillName=Crimson Arrow;SpAmount=[74,78,82,86,90];_NeedSkillList=[[AG_FLORAL_FLARE_ROAD,1]];bSeperateLv=true}
AG_CRIMSON_ARROW_ATK	{1=AG_CRIMSON_ARROW_ATK;AttackRange=[9,9,9,9,9];MaxLv=5;SkillName=Crimson Arrow;SpAmount=[0,0,0,0,0];bSeperateLv=false}
AG_CRYSTAL_IMPACT	{1=AG_CRYSTAL_IMPACT;AttackRange=[1,1,1,1,1];MaxLv=5;SkillName=Crystal Impact;SpAmount=[170,174,178,182,186];_NeedSkillList=[[AG_RAIN_OF_CRYSTAL,3]];bSeperateLv=true}
AG_CRYSTAL_IMPACT	{1=AG_CRYSTAL_IMPACT;AttackRange=[1,1,1,1,1];MaxLv=5;SkillName=Crystal Impact;SpAmount=[170,174,178,182,186];_NeedSkillList=[[AG_RAIN_OF_CRYSTAL,3]];bSeperateLv=true}
AG_CRYSTAL_IMPACT_ATK	{1=AG_CRYSTAL_IMPACT_ATK;AttackRange=[1,1,1,1,1];MaxLv=5;SkillName=Crystal Impact;SpAmount=[0,0,0,0,0];bSeperateLv=true}
AG_DEADLY_PROJECTION	{1=AG_DEADLY_PROJECTION;AttackRange=[9,9,9,9,9];MaxLv=5;SkillName=Deadly Projection;SpAmount=[70,75,80,85,90];_NeedSkillList=[[AG_MYSTERY_ILLUSION,3]];bSeperateLv=true}
AG_DESTRUCTIVE_HURRICANE	{1=AG_DESTRUCTIVE_HURRICANE;AttackRange=[1,1,1,1,1];MaxLv=5;SkillName=Destructive Hurricane;SpAmount=[170,174,178,182,186];_NeedSkillList=[[AG_TORNADO_STORM,3]];bSeperateLv=true}
AG_FLORAL_FLARE_ROAD	{1=AG_FLORAL_FLARE_ROAD;AttackRange=[1,1,1,1,1];MaxLv=5;SkillName=Floral Flare Road;SpAmount=[70,76,82,88,94];_NeedSkillList=[[WL_CRIMSONROCK,3]];bSeperateLv=true}
AG_FROZEN_SLASH	{1=AG_FROZEN_SLASH;AttackRange=[1,1,1,1,1];MaxLv=5;SkillName=Frozen Slash;SpAmount=[103,106,109,112,115];_NeedSkillList=[[AG_RAIN_OF_CRYSTAL,1]];bSeperateLv=true}
AG_MYSTERY_ILLUSION	{1=AG_MYSTERY_ILLUSION;AttackRange=[9,9,9,9,9];MaxLv=5;SkillName=Mystery Illusion;SpAmount=[78,86,94,102,110];_NeedSkillList=[[AG_SOUL_VC_STRIKE,3],[WL_HELLINFERNO,3]];bSeperateLv=true}
AG_RAIN_OF_CRYSTAL	{1=AG_RAIN_OF_CRYSTAL;AttackRange=[1,1,1,1,1];MaxLv=5;SkillName=Crystal Rain;SpAmount=[85,95,105,115,125];_NeedSkillList=[[WL_FROSTMISTY,3]];bSeperateLv=true}
AG_ROCK_DOWN	{1=AG_ROCK_DOWN;AttackRange=[9,9,9,9,9];MaxLv=5;SkillName=Rock Down;SpAmount=[72,76,80,84,88];_NeedSkillList=[[AG_STRANTUM_TREMOR,1]];bSeperateLv=true}
AG_SOUL_VC_STRIKE	{1=AG_SOUL_VC_STRIKE;AttackRange=[9,9,9,9,9];MaxLv=5;SkillName=Soul Vulcan Strike;SpAmount=[90,95,100,105,110];_NeedSkillList=[[WL_SOULEXPANSION,5],[AG_TWOHANDSTAFF,3]];bSeperateLv=true}
AG_STORM_CANNON	{1=AG_STORM_CANNON;AttackRange=[9,9,9,9,9];MaxLv=5;SkillName=Storm Cannon;SpAmount=[76,79,82,85,88];_NeedSkillList=[[AG_TORNADO_STORM,1]];bSeperateLv=true}
AG_STRANTUM_TREMOR	{1=AG_STRANTUM_TREMOR;AttackRange=[9,9,9,9,9];MaxLv=5;SkillName=Stratum Tremor;SpAmount=[74,79,84,89,94];_NeedSkillList=[[WL_SIENNAEXECRATE,3]];bSeperateLv=true}
AG_TORNADO_STORM	{1=AG_TORNADO_STORM;AttackRange=[9,9,9,9,9];MaxLv=5;SkillName=Tornado Storm;SpAmount=[78,82,86,90,94];_NeedSkillList=[[WL_CHAINLIGHTNING,3]];bSeperateLv=true}
AG_TWOHANDSTAFF	{1=AG_TWOHANDSTAFF;AttackRange=[1,1,1,1,1,1,1,1,1,1];MaxLv=10;SkillName=Two-handed Staff Mastery;SpAmount=[0,0,0,0,0,0,0,0,0,0];bSeperateLv=false}
AG_VIOLENT_QUAKE	{1=AG_VIOLENT_QUAKE;AttackRange=[9,9,9,9,9];MaxLv=5;SkillName=Violent Quake;SpAmount=[110,114,118,122,126];_NeedSkillList=[[AG_STRANTUM_TREMOR,3]];bSeperateLv=true}
ALL_ANGEL_PROTECT	{1=ALL_ANGEL_PROTECT;AttackRange=[6];MaxLv=1;SkillName=Thank You So Much!!;SpAmount=[1];bSeperateLv=false}
ALL_BUYING_STORE	{1=ALL_BUYING_STORE;AttackRange=[1,1];MaxLv=2;SkillName=Open Buying Store;SpAmount=[30,30];bSeperateLv=false}
ALL_CATCRY	{1=ALL_CATCRY;AttackRange=[1];MaxLv=1;SkillName=Monster's Cry;SpAmount=[50];bSeperateLv=false}
ALL_DREAM_SUMMERNIGHT	{1=ALL_DREAM_SUMMERNIGHT;AttackRange=[1];MaxLv=1;SkillName=Summer Dream;SpAmount=[20];bSeperateLv=false}
ALL_FULL_THROTTLE	{1=ALL_FULL_THROTTLE;AttackRange=[1];MaxLv=5;SkillName=Full Throttle;SpAmount=[1,1,1,1,1];_NeedSkillList=[];bSeperateLv=true}
ALL_GUARDIAN_RECALL	{1=ALL_GUARDIAN_RECALL;AttackRange=[1];MaxLv=1;SkillName=Call of Guardian;SpAmount=[10];bSeperateLv=false}
ALL_INCCARRY	{1=ALL_INCCARRY;AttackRange=[1,1,1,1,1,1,1,1,1,1];MaxLv=10;SkillName=Increase Capacity;SpAmount=[0,0,0,0,0,0,0,0,0,0];bSeperateLv=false}
ALL_NIFLHEIM_RECALL	{1=ALL_NIFLHEIM_RECALL;AttackRange=[1];MaxLv=1;SkillName=The World of the Dead!;SpAmount=[0];bSeperateLv=false}
ALL_ODINS_POWER	{1=ALL_ODINS_POWER;AttackRange=[9,9];MaxLv=2;SkillName=Power of Odin;SpAmount=[70,100];bSeperateLv=false}
ALL_ODINS_RECALL	{1=ALL_ODINS_RECALL;AttackRange=[1];MaxLv=1;SkillName=Call of Odin;SpAmount=[1];bSeperateLv=false}
ALL_PARTYFLEE	{1=ALL_PARTYFLEE;AttackRange=[1,1,1,1,1,1,1,1,1,1];MaxLv=10;SkillName=Blowing Wind !!;SpAmount=[1,1,1,1,1,1,1,1,1,1];bSeperateLv=false}
ALL_PRONTERA_RECALL	{1=ALL_PRONTERA_RECALL;AttackRange=[1,1];MaxLv=2;SkillName=Prontera Recall;SpAmount=[0,0];bSeperateLv=false}
ALL_RAY_OF_PROTECTION	{1=ALL_RAY_OF_PROTECTION;AttackRange=[1];MaxLv=1;SkillName=�닔�샇�쓽 鍮� ;SpAmount=[0];bSeperateLv=false}
ALL_RESURRECTION	{1=ALL_RESURRECTION;AttackRange=[9,9,9,9];MaxLv=4;SkillName=Resurrection;SpAmount=[60,60,60,60];_NeedSkillList=[[MG_SRECOVERY,4],[PR_STRECOVERY,1]];bSeperateLv=false}
ALL_REVERSEORCISH	{1=ALL_REVERSEORCISH;AttackRange=[1];MaxLv=1;SkillName=Reverse Orcish;SpAmount=[1];bSeperateLv=false}
ALL_TIMEIN	{1=ALL_TIMEIN;AttackRange=[1];MaxLv=1;SkillName=Time;SpAmount=[100];bSeperateLv=false}
ALL_WEWISH	{1=ALL_WEWISH;AttackRange=[1];MaxLv=1;SkillName=Sing along with the Singing Crystal's tune:;SpAmount=[1];bSeperateLv=false}
AL_ANGELUS	{1=AL_ANGELUS;AttackRange=[1,1,1,1,1,1,1,1,1,1];MaxLv=10;SkillName=Angelus;SpAmount=[23,26,29,32,35,38,41,44,47,50];_NeedSkillList=[[AL_DP,3]];bSeperateLv=true}
AL_BLESSING	{1=AL_BLESSING;AttackRange=[9,9,9,9,9,9,9,9,9,9];MaxLv=10;SkillName=Blessing;SpAmount=[28,32,36,40,44,48,52,56,60,64];_NeedSkillList=[[AL_DP,5]];bSeperateLv=true}
AL_CRUCIS	{1=AL_CRUCIS;AttackRange=[1,1,1,1,1,1,1,1,1,1];MaxLv=10;SkillName=Signum Crucis;SpAmount=[35,35,35,35,35,35,35,35,35,35];_NeedSkillList=[[AL_DEMONBANE,3]];bSeperateLv=false}
AL_CURE	{1=AL_CURE;AttackRange=[9];MaxLv=1;NeedSkillList={JT_CRUSADER=[[CR_TRUST,5]]};SkillName=Cure;SpAmount=[15];_NeedSkillList=[[AL_HEAL,2]];bSeperateLv=false}
AL_DECAGI	{1=AL_DECAGI;AttackRange=[9,9,9,9,9,9,9,9,9,9];MaxLv=10;SkillName=Decrease Agility;SpAmount=[15,17,19,21,23,25,27,29,31,33];_NeedSkillList=[[AL_INCAGI,1]];bSeperateLv=true}
AL_DEMONBANE	{1=AL_DEMONBANE;AttackRange=[1,1,1,1,1,1,1,1,1,1];MaxLv=10;SkillName=Demon Bane;SpAmount=[0,0,0,0,0,0,0,0,0,0];_NeedSkillList=[[AL_DP,3]];bSeperateLv=false}
AL_DP	{1=AL_DP;AttackRange=[1,1,1,1,1,1,1,1,1,1];MaxLv=10;NeedSkillList={JT_CRUSADER=[[AL_CURE,1]]};SkillName=Divine Protection;SpAmount=[0,0,0,0,0,0,0,0,0,0];bSeperateLv=false}
AL_HEAL	{1=AL_HEAL;AttackRange=[9,9,9,9,9,9,9,9,9,9];MaxLv=10;NeedSkillList={JT_CRUSADER=[[CR_TRUST,10],[AL_DEMONBANE,5]]};SkillName=Heal;SpAmount=[13,16,19,22,25,28,31,34,37,40];bSeperateLv=true}
AL_HOLYLIGHT	{1=AL_HOLYLIGHT;AttackRange=[9];MaxLv=1;SkillName=Holy Light;SpAmount=[15];Type=Quest;bSeperateLv=false}
AL_HOLYWATER	{1=AL_HOLYWATER;AttackRange=[1];MaxLv=1;SkillName=Aqua Benedicta;SpAmount=[10];bSeperateLv=false}
AL_INCAGI	{1=AL_INCAGI;AttackRange=[9,9,9,9,9,9,9,9,9,9];MaxLv=10;SkillName=Increase Agility;SpAmount=[18,21,24,27,30,33,36,39,42,45];_NeedSkillList=[[AL_HEAL,3]];bSeperateLv=true}
AL_PNEUMA	{1=AL_PNEUMA;AttackRange=[9];MaxLv=1;SkillName=Pneuma;SpAmount=[10];_NeedSkillList=[[AL_WARP,4]];bSeperateLv=false}
AL_RUWACH	{1=AL_RUWACH;AttackRange=[10];MaxLv=1;SkillName=Ruwach;SpAmount=[10];bSeperateLv=false}
AL_TELEPORT	{1=AL_TELEPORT;AttackRange=[1,1];MaxLv=2;SkillName=Teleport;SpAmount=[10,9];_NeedSkillList=[[AL_RUWACH,1]];bSeperateLv=false}
AL_WARP	{1=AL_WARP;AttackRange=[9,9,9,9];MaxLv=4;SkillName=Warp Portal;SpAmount=[35,32,29,26];_NeedSkillList=[[AL_TELEPORT,2]];bSeperateLv=false}
AM_ACIDTERROR	{1=AM_ACIDTERROR;AttackRange=[9,9,9,9,9];MaxLv=5;SkillName=Acid Terror;SpAmount=[15,15,15,15,15];_NeedSkillList=[[AM_PHARMACY,5]];bSeperateLv=false}
AM_AXEMASTERY	{1=AM_AXEMASTERY;AttackRange=[1,1,1,1,1,1,1,1,1,1];MaxLv=10;SkillName=Axe Mastery;SpAmount=[0,0,0,0,0,0,0,0,0,0];bSeperateLv=false}
AM_BERSERKPITCHER	{1=AM_BERSERKPITCHER;AttackRange=[9];MaxLv=1;SkillName=Aid Berserk Potion;SpAmount=[10];Type=Soul;bSeperateLv=false}
AM_BIOETHICS	{1=AM_BIOETHICS;AttackRange=[1];MaxLv=1;SkillName=Bioethics;SpAmount=[0];Type=Quest;bSeperateLv=false}
AM_BIOTECHNOLOGY	{1=AM_BIOTECHNOLOGY;AttackRange=[1,1,1,1,1,1,1,1,1,1];MaxLv=10;SkillName=Biotechnology;SpAmount=[0,0,0,0,0,0,0,0,0,0];bSeperateLv=false}
AM_CALLHOMUN	{1=AM_CALLHOMUN;AttackRange=[1];MaxLv=1;SkillName=Call Homunculus;SpAmount=[10];_NeedSkillList=[[AM_REST,1]];bSeperateLv=false}
AM_CANNIBALIZE	{1=AM_CANNIBALIZE;AttackRange=[4,4,4,4,4];MaxLv=5;SkillName=Summon Flora;SpAmount=[20,20,20,20,20];_NeedSkillList=[[AM_PHARMACY,6]];bSeperateLv=true}
AM_CP_ARMOR	{1=AM_CP_ARMOR;AttackRange=[1,1,1,1,1];MaxLv=5;SkillName=Synthetic Armor;SpAmount=[25,25,25,25,25];_NeedSkillList=[[AM_CP_SHIELD,3]];bSeperateLv=false}
AM_CP_HELM	{1=AM_CP_HELM;AttackRange=[1,1,1,1,1];MaxLv=5;SkillName=Biochemical Helm;SpAmount=[20,20,20,20,20];_NeedSkillList=[[AM_PHARMACY,2]];bSeperateLv=false}
AM_CP_SHIELD	{1=AM_CP_SHIELD;AttackRange=[1,1,1,1,1];MaxLv=5;SkillName=Synthesized Shield;SpAmount=[25,25,25,25,25];_NeedSkillList=[[AM_CP_HELM,3]];bSeperateLv=false}
AM_CP_WEAPON	{1=AM_CP_WEAPON;AttackRange=[1,1,1,1,1];MaxLv=5;SkillName=Alchemical Weapon;SpAmount=[30,30,30,30,30];_NeedSkillList=[[AM_CP_ARMOR,3]];bSeperateLv=false}
AM_CREATECREATURE	{1=AM_CREATECREATURE;AttackRange=[1,1,1,1,1];MaxLv=5;SkillName=Creature Creation;SpAmount=[30,30,30,30,30];bSeperateLv=false}
